GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "27129","Renville, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",70224,77944,77057,85765,129663,134520,135087,124512,158961,171648,173353,186868,209033,203528,198100,243452,246354,246393,288058,249068,297992,300348,298215,315454,267514,350246,326166,390441,361994,386257,397686,411936,430331,457693,477856,503417,524131,541111,572563,666317,600989,640606,672056,753069,750613,708182,732399,678207,705955,721953,706114,842413
 "27129","Renville, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",21364,21122,21055,21340,20982,20738,20900,20948,21018,20539,20354,20346,20079,19896,19794,19757,19486,18913,18570,18286,17918,17640,17597,17515,17524,17396,17350,17305,17284,17195,17153,17125,16880,16869,16757,16609,16565,16374,16227,15911,15832,15685,15429,15283,15070,14933,14797,14598,14681,14629,14551,14403
 "27129","Renville, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3287,3690,3660,4019,6180,6487,6463,5944,7563,8357,8517,9185,10411,10230,10008,12322,12643,13028,15512,13621,16631,17027,16947,18011,15266,20134,18799,22562,20944,22463,23185,24055,25494,27132,28517,30310,31641,33047,35285,41878,37960,40842,43558,49275,49808,47424,49496,46459,48086,49351,48527,58489
 "27131","Rice, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",130899,142226,151331,167032,196224,215407,235146,251378,288070,324247,360248,396270,444817,481069,497628,553155,588426,625098,670115,686577,753845,800812,831713,880912,915370,990776,1021536,1100647,1164011,1229114,1292116,1368528,1496160,1550903,1609763,1728842,1800091,1925046,2043745,2132211,2082946,2168177,2289621,2391169,2425467,2532580,2630886,2660446,2797555,2906481,3003382,3209215
 "27131","Rice, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",43128,41727,42454,42821,43529,42855,44035,44633,44926,45155,45880,46239,46743,47016,46977,46931,46994,47340,47655,48263,48698,49346,50051,50726,51378,52065,52718,53512,54449,55200,56082,56811,57731,58452,59395,60146,60832,61899,62387,63061,63859,64231,64458,64438,64645,65002,65336,65862,66199,66583,67016,67084
 "27131","Rice, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3035,3408,3565,3901,4508,5026,5340,5632,6412,7181,7852,8570,9516,10232,10593,11787,12521,13204,14062,14226,15480,16229,16617,17366,17816,19030,19377,20568,21378,22267,23040,24089,25916,26533,27103,28744,29591,31100,32759,33812,32618,33756,35521,37108,37520,38962,40267,40394,42260,43652,44816,47839
 "27133","Rock, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",42581,44919,48175,56725,76747,68885,79936,64425,84031,89484,96445,104087,108489,110074,104100,130776,133671,143574,169336,159660,174244,173739,163853,171835,166132,197311,188649,223625,219534,221257,227301,243939,266237,269941,271289,292196,323993,333300,351257,386653,346495,380085,435206,452090,431660,466043,470145,434864,470418,475344,472250,550851
 "27133","Rock, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",10636,11372,11386,11341,11181,11116,11128,11068,10858,10824,10611,10707,10702,10511,10528,10531,10388,10109,9838,9878,9833,9812,9795,9887,9889,9958,9942,10000,9978,9846,9785,9703,9696,9688,9631,9501,9520,9502,9588,9597,9652,9658,9601,9483,9430,9386,9456,9405,9481,9411,9334,9301
 "27133","Rock, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4003,3950,4231,5002,6864,6197,7183,5821,7739,8267,9089,9721,10137,10472,9888,12418,12868,14203,17212,16163,17720,17707,16728,17380,16800,19814,18975,22362,22002,22472,23230,25141,27458,27863,28168,30754,34033,35077,36635,40289,35899,39354,45329,47674,45775,49653,49719,46238,49617,50509,50595,59225
 "27135","Roseau, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",31251,36015,42949,47631,69084,58812,57006,68322,70081,85752,85382,89226,95464,109271,118552,164808,146949,170043,181710,218955,227824,256122,248915,274424,268619,291540,322616,353342,347109,368391,384553,442725,442226,441180,507702,502866,536465,539826,553379,609676,531039,563880,629400,683061,651997,656520,711340,691853,696100,742399,732040,846532
 "27135","Roseau, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",11871,11610,11710,11817,12021,12054,11946,12079,12318,12427,12534,12539,12372,12317,12443,12661,12979,13324,13727,14357,14785,15098,15426,15629,15644,15680,16144,16377,16534,16366,16389,16309,16164,16101,16168,16150,16212,16031,15959,15935,15836,15561,15517,15512,15497,15676,15619,15553,15302,15147,15176,15117
 "27135","Roseau, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2633,3102,3668,4031,5747,4879,4772,5656,5689,6900,6812,7116,7716,8872,9528,13017,11322,12762,13237,15251,15409,16964,16136,17559,17171,18593,19984,21576,20994,22510,23464,27146,27359,27401,31402,31137,33091,33674,34675,38260,33534,36237,40562,44034,42072,41881,45543,44484,45491,49013,48237,55999
 "27137","St. Louis, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",734138,805549,871410,936805,1023998,1126361,1322845,1495149,1532207,1767384,1948446,2124713,2351601,2316953,2313494,2473625,2542316,2618565,2714923,2854125,3138152,3354589,3465471,3659421,3722526,3890612,4156457,4381734,4514986,4850158,5029624,5340575,5442445,5660364,5814578,6015985,6024615,6323655,6685597,7162592,7048228,7580889,8041818,8204356,8129606,8414402,8616075,8569415,8829425,9346733,9605183,10122621
 "27137","St. Louis, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",224390,220978,222126,220296,217882,215725,216819,220513,220662,220311,220910,221908,220116,217595,212906,208391,204237,200877,198537,197045,197457,198621,199652,200723,200567,200650,198611,198840,199649,199160,200164,200626,201307,200519,200076,199304,198443,198357,198903,199745,200198,200143,200437,200397,200503,200720,200383,200023,199872,199850,199212,198538
 "27137","St. Louis, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3272,3645,3923,4252,4700,5221,6101,6780,6944,8022,8820,9575,10683,10648,10866,11870,12448,13036,13675,14485,15893,16889,17358,18231,18560,19390,20928,22036,22615,24353,25128,26620,27036,28229,29062,30185,30359,31880,33612,35859,35206,37877,40121,40941,40546,41921,42998,42842,44175,46769,48216,50986
 "27139","Scott, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",115525,124192,134968,152731,182164,204866,227196,251161,294911,341645,407396,465562,519393,561393,601565,688772,757795,819505,889636,966241,1054671,1132376,1195659,1325562,1436882,1568732,1718052,1912000,2117639,2354552,2624696,3092106,3341628,3466967,3715359,4118846,4506832,4855532,5328800,5734385,5571018,5847841,6322709,6712584,6861651,7326890,7660595,8010494,8451373,9043058,9374797,9893471
 "27139","Scott, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",31247,32624,33334,34633,35413,37761,39007,39944,40728,41890,43128,44037,44949,45803,46005,47187,48987,50405,52568,54895,56454,58285,60328,62549,65393,68352,70987,73883,77754,80878,85094,91031,96903,102623,107204,112605,117111,121013,124050,126613,128530,130514,132581,135140,137280,139198,141372,143393,145581,147339,149004,150689
 "27139","Scott, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3697,3807,4049,4410,5144,5425,5824,6288,7241,8156,9446,10572,11555,12257,13076,14597,15469,16258,16924,17602,18682,19428,19819,21192,21973,22951,24202,25879,27235,29112,30845,33968,34484,33784,34657,36578,38483,40124,42957,45291,43344,44806,47689,49671,49983,52636,54187,55864,58053,61376,62916,65655
 "27141","Sherburne, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",55833,61918,69605,79910,99280,110720,125861,143011,164178,191266,227755,267271,296910,323771,348789,409598,440314,484008,525631,570981,634233,685133,738088,811141,871292,964840,1049319,1173023,1276997,1438840,1529235,1689939,1885441,1999696,2159323,2332246,2507759,2718235,2964832,3086763,3012264,3122354,3360764,3479089,3592494,3734743,3939459,4101753,4340664,4493670,4657031,5010700
 "27141","Sherburne, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",17020,18587,19223,20213,21883,23023,23984,24828,25798,27358,28879,30140,31001,31877,32456,33240,34419,35476,36969,38519,40253,42322,43735,45519,47736,49819,52068,54314,56866,59061,61969,65361,68220,71867,74771,78091,81179,84079,85968,87495,87880,88800,89279,89474,90086,90908,91441,93247,94527,96067,97424,98811
 "27141","Sherburne, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3280,3331,3621,3953,4537,4809,5248,5760,6364,6991,7887,8868,9577,10157,10747,12322,12793,13643,14218,14823,15756,16189,16876,17820,18252,19367,20153,21597,22456,24362,24677,25855,27638,27825,28879,29866,30892,32330,34488,35279,34277,35162,37643,38884,39878,41083,43082,43988,45920,46776,47802,50710
 "27143","Sibley, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",48414,55169,57762,66268,91370,93297,97149,83476,116061,122028,122799,125946,141234,147658,143475,178728,186760,190261,201616,188915,225448,223707,218547,228297,216135,252115,250867,292469,293040,311716,331395,354669,382241,391759,407509,453387,469239,482894,510259,554741,529803,561263,606980,638866,635139,637331,654179,634867,665731,689730,712647,789857
 "27143","Sibley, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",16420,15869,15948,16105,16041,15582,15537,15551,15534,15380,15326,15437,15360,15331,15312,15130,14962,14798,14641,14568,14488,14348,14372,14481,14618,14746,14965,15009,15087,15142,15330,15361,15395,15345,15254,15202,15126,15164,15263,15283,15140,15257,15167,15082,15057,14933,14893,14832,14916,15024,14868,14715
 "27143","Sibley, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2948,3477,3622,4115,5696,5987,6253,5368,7471,7934,8012,8159,9195,9631,9370,11813,12482,12857,13771,12968,15561,15592,15206,15765,14786,17097,16764,19486,19423,20586,21617,23089,24829,25530,26715,29824,31022,31845,33431,36298,34994,36787,40020,42360,42182,42679,43925,42804,44632,45909,47932,53677
 "27145","Stearns, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",260838,296191,321127,354493,419334,460818,502250,552195,626689,697320,779737,862656,970819,1050166,1092268,1234567,1319197,1419520,1511308,1600545,1766574,1877072,1944486,2092576,2171870,2296932,2410049,2614722,2697445,3018756,3154843,3373196,3617332,3790570,3957495,4171531,4316287,4557600,4870828,5161469,5029832,5225939,5688584,5944693,6158836,6541518,6728267,6750971,7110824,7410325,7648323,8299000
 "27145","Stearns, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",90294,95838,97570,98364,99573,101142,102362,104017,105987,106795,107693,108463,109421,110132,110839,111540,112566,113468,114298,116104,117638,119719,120903,122091,123765,125381,126988,128109,129427,130252,131810,133669,135241,137006,138401,139788,141813,144256,146591,148307,149696,150768,151372,151919,152612,154025,156068,157279,158512,160034,161076,162038
 "27145","Stearns, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2889,3091,3291,3604,4211,4556,4907,5309,5913,6530,7240,7953,8872,9536,9855,11068,11719,12510,13223,13785,15017,15679,16083,17139,17548,18320,18979,20410,20841,23176,23935,25235,26747,27667,28594,29842,30436,31594,33227,34803,33600,34662,37580,39131,40356,42470,43111,42924,44860,46305,47483,51216
 "27147","Steele, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",99553,107831,115154,126402,152444,169403,180717,192023,227788,252256,274006,304447,321711,342276,357661,394829,418364,434236,462160,475333,532734,563946,572957,608340,614522,671215,700729,767376,793128,861185,875077,928451,972517,986528,1009552,1096856,1122998,1186974,1239571,1340808,1310173,1340586,1417496,1467764,1512846,1508676,1545197,1560688,1656570,1690861,1740015,1892138
 "27147","Steele, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",27425,27013,27256,28257,27887,28029,28443,28585,29440,29882,30124,30367,30452,30261,30252,29962,29895,29836,29943,30027,30391,30856,31080,31439,31643,31818,32007,32112,32349,32766,33288,33793,34154,34318,34669,35090,35568,36040,36342,36558,36684,36497,36576,36324,36379,36505,36628,36671,36814,36783,36687,36596
 "27147","Steele, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3630,3992,4225,4473,5466,6044,6354,6718,7737,8442,9096,10026,10565,11311,11823,13178,13994,14554,15435,15830,17529,18277,18435,19350,19420,21095,21893,23897,24518,26283,26288,27475,28474,28747,29120,31258,31573,32935,34108,36676,35715,36731,38755,40408,41586,41328,42186,42559,44998,45969,47429,51703
 "27149","Stevens, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",32715,37528,39329,42303,65988,67817,73386,60870,75003,83365,87402,101696,103159,102988,107961,135086,139804,143441,155271,145385,168176,173154,171126,174424,164791,181512,185566,217773,218124,229724,241183,253707,279131,293097,311820,330321,334314,336535,361165,400883,359262,392343,443651,565958,515683,522627,466552,433156,445306,443077,459920,540444
 "27149","Stevens, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",10873,11270,11440,11440,11477,11155,11243,11382,11318,11262,11074,11307,11223,11233,10966,10942,10967,10866,10658,10753,10716,10621,10615,10552,10426,10470,10471,10291,10256,10221,10198,10021,9988,9942,9945,9857,9807,9729,9660,9711,9735,9705,9707,9734,9753,9862,9886,9804,9710,9751,9822,9765
 "27149","Stevens, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3009,3330,3438,3698,5750,6080,6527,5348,6627,7402,7893,8994,9192,9168,9845,12346,12748,13201,14568,13520,15694,16303,16121,16530,15806,17336,17722,21162,21268,22476,23650,25318,27947,29481,31354,33511,34089,34591,37388,41281,36904,40427,45704,58142,52874,52994,47193,44182,45861,45439,46825,55345
 "27151","Swift, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",38934,43254,43248,45124,77013,74731,78325,71348,84661,83936,96670,98572,111961,112776,109994,139818,134961,140175,146942,133556,160526,164716,164364,168981,157691,191152,184573,221907,219877,231974,233199,242815,278881,292748,277913,303645,313214,327937,322754,353069,327978,356019,399429,455933,436716,459316,497045,452058,454393,458643,452936,514406
 "27151","Swift, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",13923,13135,12923,13392,13185,13137,13205,13170,13202,13121,12988,12877,12679,12551,12409,12398,12001,11619,11179,11049,10880,10736,10726,10687,10814,11125,11345,11502,11537,12394,11949,11834,11220,10981,10811,10551,10232,10119,10058,9966,9827,9759,9681,9637,9557,9490,9379,9462,9405,9319,9294,9176
 "27151","Swift, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2796,3293,3347,3369,5841,5689,5931,5417,6413,6397,7443,7655,8830,8985,8864,11277,11246,12064,13144,12088,14754,15342,15324,15812,14582,17182,16269,19293,19058,18717,19516,20518,24856,26660,25707,28779,30611,32408,32089,35427,33375,36481,41259,47311,45696,48400,52996,47776,48314,49216,48734,56060
 "27153","Todd, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",51377,55466,59519,65342,80541,87739,94187,98234,121551,130128,144871,161578,186670,201019,200684,234838,245048,258646,259394,260578,287512,302302,305639,326264,340941,360142,356291,396488,401193,429021,449792,484510,494878,513309,545300,594790,606970,635911,688097,781199,772532,809447,837672,891640,883406,913987,920540,902055,998391,1037360,1065967,1165456
 "27153","Todd, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",22110,22201,22579,22679,22968,22607,23541,23969,24348,24481,24849,25018,25071,25027,24994,24880,24622,24344,23951,23855,23606,23345,23367,23404,23587,23758,23915,24051,24117,24165,24385,24407,24567,24463,24467,24633,24608,24620,24819,24859,24839,24894,24882,24641,24476,24339,24318,24408,24539,24613,24725,24732
 "27153","Todd, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2324,2498,2636,2881,3507,3881,4001,4098,4992,5315,5830,6458,7446,8032,8029,9439,9952,10625,10830,10923,12180,12949,13080,13941,14455,15159,14898,16485,16635,17754,18445,19851,20144,20983,22287,24146,24666,25829,27725,31425,31102,32516,33666,36185,36093,37552,37854,36957,40686,42147,43113,47123
 "27155","Traverse, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",18933,22585,24071,26139,57828,44614,42539,32694,38683,44484,51081,48117,48080,49051,60260,72859,72480,71172,67315,59181,78689,78194,75840,83411,66235,72320,76011,101271,92150,93817,91805,97136,94666,100547,105013,111159,110996,115297,127105,145135,136000,145938,152921,224786,221454,175614,203253,178276,176305,173628,167846,238132
 "27155","Traverse, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",6593,6260,6239,6136,6049,5593,5944,5897,5864,5787,5673,5524,5442,5419,5426,5369,5148,4989,4737,4663,4483,4463,4355,4402,4341,4309,4298,4302,4288,4266,4178,4123,3978,3929,3883,3871,3838,3795,3709,3637,3600,3535,3490,3405,3403,3382,3376,3330,3308,3289,3260,3218
 "27155","Traverse, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2872,3608,3858,4260,9560,7977,7157,5544,6597,7687,9004,8711,8835,9052,11106,13570,14079,14266,14210,12692,17553,17521,17414,18948,15258,16783,17685,23540,21490,21992,21973,23560,23797,25591,27044,28716,28920,30381,34269,39905,37778,41284,43817,66016,65076,51926,60205,53536,53297,52791,51487,74000
 "27157","Wabasha, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",54420,58871,63144,71054,87391,91154,98845,110871,129112,142044,150683,165730,183902,197975,204014,242649,252308,266996,281836,284934,319320,340437,345507,368512,384979,410895,423857,466294,478132,524732,550224,573842,635468,650702,680813,721020,692992,677794,734487,787133,763933,796485,861987,904165,905573,938492,948216,943733,996856,1028658,1057921,1165137
 "27157","Wabasha, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",16916,17292,17568,17788,18059,18088,18366,18679,18846,19101,19422,19368,19459,19347,19511,19476,19541,19422,19246,19627,19698,19783,19965,20056,20332,20561,20743,20897,20955,21210,21476,21644,21764,21752,21821,21755,21706,21826,21708,21787,21734,21672,21609,21542,21567,21464,21392,21445,21595,21591,21548,21642
 "27157","Wabasha, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3217,3405,3594,3994,4839,5039,5382,5936,6851,7436,7758,8557,9451,10233,10456,12459,12912,13747,14644,14517,16211,17209,17306,18374,18935,19984,20434,22314,22817,24740,25620,26513,29198,29915,31200,33143,31926,31054,33835,36129,35149,36752,39890,41972,41989,43724,44326,44007,46161,47643,49096,53837
 "27159","Wadena, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",32958,35283,37587,40917,48961,52044,57705,63795,74751,78968,83160,90781,100906,109186,112165,125359,129532,139642,139121,146267,161508,168892,171192,181326,188334,201615,205321,225381,229990,243128,258644,265098,288979,307979,327350,337416,333152,336231,350957,380013,390441,407907,430847,449924,464322,482818,506243,504021,523820,542377,548268,606478
 "27159","Wadena, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",12441,12405,12374,12662,12756,12838,13456,13775,14085,14254,14226,14166,14034,13992,13862,13861,13700,13659,13533,13316,13356,13123,13051,12979,13012,13273,13303,13377,13261,13452,13639,13745,13737,13789,13682,13682,13799,13705,13840,13844,13825,13816,13650,13606,13637,13587,13664,13552,13643,13739,13662,13807
 "27159","Wadena, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2649,2844,3038,3231,3838,4054,4288,4631,5307,5540,5846,6408,7190,7803,8092,9044,9455,10223,10280,10984,12093,12870,13117,13971,14474,15190,15434,16848,17343,18074,18964,19287,21037,22335,23926,24661,24143,24533,25358,27450,28242,29524,31564,33068,34049,35535,37049,37192,38395,39477,40131,43925
 "27161","Waseca, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",54419,61782,63129,71612,96748,100931,108832,112513,139441,150103,157630,168219,190167,203515,204733,246342,243537,248777,261780,262295,293021,301616,294725,311253,295143,346982,352297,395373,411436,440627,439940,465561,492390,497458,516046,544925,561756,579486,613928,680425,654064,723018,775614,811798,818530,847957,884214,805605,796662,779222,782179,874428
 "27161","Waseca, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",16682,16723,16868,16945,16845,16761,17611,17686,17870,17912,18150,18442,18376,18520,18399,18297,18160,17847,17920,17994,18024,18096,18308,18211,17972,17951,18151,18276,18738,18797,19477,19522,19486,19483,19416,19245,19288,19348,19407,19311,18639,19145,19186,19177,19040,18935,18932,18808,18722,18653,18558,18550
 "27161","Waseca, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3262,3694,3743,4226,5743,6022,6180,6362,7803,8380,8685,9122,10349,10989,11127,13464,13411,13939,14608,14577,16257,16668,16098,17091,16422,19329,19409,21633,21957,23441,22588,23848,25269,25533,26578,28315,29125,29951,31634,35235,35091,37765,40426,42332,42990,44783,46705,42833,42552,41775,42148,47139
 "27163","Washington, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",328382,351598,381120,421327,480999,536683,602694,675613,787520,935524,1089975,1248456,1428153,1577320,1724042,1982710,2179173,2360644,2581945,2813989,3007403,3268341,3478804,3883195,4176182,4571882,4916896,5273300,5673922,6256507,6731550,7427119,8031953,8219832,8645246,9338490,9611640,10259374,10940092,11383892,11001054,11507464,12496122,13008272,13509800,14455041,15245819,15812021,16705759,17486407,18245390,19186846
 "27163","Washington, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",77733,83824,86431,89198,93123,96759,99952,102661,105252,108238,111221,114207,116489,118856,120247,122543,124760,127522,131170,137085,141537,146940,152340,158392,166677,173796,179062,183824,188208,192341,197391,202686,207206,210181,213909,215937,219972,225091,229756,233306,235684,238933,241428,243720,246002,248580,250482,252655,255717,258969,262541,265476
 "27163","Washington, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4224,4194,4410,4724,5165,5547,6030,6581,7482,8643,9800,10932,12260,13271,14338,16180,17467,18512,19684,20527,21248,22243,22836,24516,25056,26306,27459,28687,30147,32528,34103,36643,38763,39108,40416,43246,43695,45579,47616,48794,46677,48162,51759,53374,54917,58150,60866,62583,65329,67523,69495,72273
 "27165","Watonwan, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",42661,48132,50083,56618,76240,78122,75668,70514,99431,108372,110114,121228,131674,135160,131957,157482,152524,154594,167255,163484,185532,189031,172968,194054,178060,214357,219154,259048,257631,260214,264706,278475,292458,290003,302086,338595,339957,333807,342626,374934,365966,390065,436946,453645,443906,428392,429424,433088,456093,474254,492166,572343
 "27165","Watonwan, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",12948,13312,13309,13472,13210,12686,12500,12423,12300,12106,12049,12351,12285,12361,12444,12366,12190,11864,11555,11577,11674,11712,11719,11723,11867,11769,11856,11978,12061,11986,11994,11826,11856,11807,11664,11504,11377,11323,11231,11120,11171,11195,11168,11114,11046,10978,11013,11002,10911,10964,10846,10792
 "27165","Watonwan, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3295,3616,3763,4203,5771,6158,6053,5676,8084,8952,9139,9815,10718,10934,10604,12735,12512,13031,14475,14121,15893,16140,14760,16553,15005,18214,18485,21627,21361,21710,22070,23548,24668,24562,25899,29433,29881,29480,30507,33717,32760,34843,39125,40817,40187,39023,38992,39364,41801,43256,45378,53034
 "27167","Wilkin, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",25495,32503,33237,36022,86074,73065,63388,53932,49924,71229,72379,77550,78992,78786,88166,108290,108242,108452,110050,97731,107865,117523,113277,136339,116292,125703,131797,172936,146477,147369,168848,169432,200075,207930,227891,217095,216155,235902,251886,292223,244063,291988,309405,369794,362473,312611,323202,321409,329648,331657,321401,385042
 "27167","Wilkin, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",9422,9387,9325,9128,9035,8768,8710,8623,8618,8340,8214,8441,8376,8227,8082,8077,7988,7766,7759,7601,7541,7516,7421,7369,7394,7342,7255,7273,7265,7234,7137,7116,6989,6982,6964,6860,6801,6709,6715,6622,6563,6591,6577,6594,6499,6470,6369,6337,6342,6255,6223,6161
 "27167","Wilkin, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2706,3463,3564,3946,9527,8333,7278,6254,5793,8541,8812,9187,9431,9577,10909,13407,13551,13965,14184,12858,14304,15636,15264,18502,15728,17121,18166,23778,20162,20372,23658,23810,28627,29781,32724,31647,31783,35162,37511,44129,37188,44301,47043,56080,55774,48317,50746,50719,51979,53023,51647,62497
 "27169","Winona, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",144798,156030,168290,183892,210848,225835,238981,261573,296311,324142,354285,390418,430654,469481,492410,559308,582191,612583,645142,660746,739035,790300,796800,850213,901785,951812,955364,1020184,1054855,1138824,1172944,1237014,1281007,1320112,1387519,1468581,1519029,1609665,1666265,1797122,1706485,1811339,1995272,2184047,2087213,2227161,2294124,2339435,2366083,2394500,2452773,2635206
 "27169","Winona, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",42761,44528,45084,45929,46070,46051,45652,46282,46088,46490,46348,46357,46657,46691,46994,47079,47251,47002,47207,47483,47745,47868,48108,48339,48839,49121,49460,49612,49816,49737,49679,50081,50072,49977,50200,50257,50756,50904,51316,51457,51422,51432,51359,51353,51349,51085,50859,50912,50787,50877,50659,50485
 "27169","Winona, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3386,3504,3733,4004,4577,4904,5235,5652,6429,6972,7644,8422,9230,10055,10478,11880,12321,13033,13666,13915,15479,16510,16563,17589,18464,19377,19316,20563,21175,22897,23610,24700,25583,26414,27640,29221,29928,31622,32471,34925,33186,35218,38850,42530,40648,43597,45108,45951,46588,47064,48417,52198
 "27171","Wright, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",129993,136684,147210,166485,200075,224651,249213,279804,340202,390782,457530,533260,587058,628695,665981,764323,830720,890814,948422,1002313,1094424,1160523,1213099,1335428,1406909,1537647,1637844,1787495,1926061,2103014,2278936,2520719,2747224,2919959,3140898,3403361,3613992,3872594,4270975,4597888,4473180,4654346,5021150,5267500,5434803,5745586,6010855,6202150,6532748,6945026,7209035,7744314
 "27171","Wright, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",38901,39189,40479,42614,45439,46676,48885,50278,51825,54454,56534,58887,59575,60139,60497,61030,61697,62690,63964,66570,67686,69098,70769,72429,74332,76277,78438,80924,83106,85091,87891,90786,93922,98434,102856,106998,110674,115192,118635,121553,123320,125093,126239,127273,128235,129845,131029,132392,134280,136471,138542,140249
 "27171","Wright, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3342,3488,3637,3907,4403,4813,5098,5565,6564,7176,8093,9056,9854,10454,11008,12524,13465,14210,14827,15057,16169,16795,17142,18438,18927,20159,20881,22089,23176,24715,25929,27766,29250,29664,30537,31808,32654,33619,36001,37826,36273,37207,39775,41387,42382,44250,45874,46847,48650,50890,52035,55218
